city,city_ascii,lat,lng,country
Nānan,Nanan,25.0905,85.5031,India
Bhagatpur,Bhagatpur,25.4098,86.3076,India
Padakanti,Padakanti,18.6942,78.2842,India
Alvarado,Alvarado,4.5667,-74.9500,Colombia
Breuillet,Breuillet,48.5658,2.1706,France
Kharsod B,Kharsod B,23.2225,75.3860,India
Mosrāh,Mosrah,18.6155,77.9718,India
Camenca,Camenca,48.0167,28.7167,Moldova
Hohenbrunn,Hohenbrunn,48.0500,11.7000,Germany
Khandrauli,Khandrauli,29.3888,77.2793,India
Thief River Falls,Thief River Falls,48.1108,-96.1778,United States
Imilchil,Imilchil,32.1550,-5.6347,Morocco
Bhatauliā,Bhataulia,26.4771,84.7789,India
Āgadāllanka,Agadallanka,16.7123,81.2732,India
Minerbio,Minerbio,44.6167,11.4833,Italy
Pearsall,Pearsall,28.8915,-99.0975,United States
Diamou,Diamou,12.1469,-7.2544,Mali
Tataltepec de Valdés,Tataltepec de Valdes,16.3064,-97.5461,Mexico
Quétigny,Quetigny,47.3153,5.1069,France
Ghorbanki,Ghorbanki,26.5697,86.0484,India
Unterägeri,Unterageri,47.1333,8.5833,Switzerland
La Fare-les-Oliviers,La Fare-les-Oliviers,43.5525,5.1950,France
Irigny,Irigny,45.6731,4.8225,France
Mallāram,Mallaram,18.7540,78.1120,India
Gangapatnam,Gangapatnam,14.5237,80.1521,India
Dāra,Dara,26.1546,86.4483,India
Iskourane,Iskourane,30.8433,-9.8186,Morocco
Msemrir,Msemrir,31.7028,-5.8125,Morocco
Hunduan,Hunduan,16.8300,121.0000,Philippines
Rabo de Peixe,Rabo de Peixe,37.8103,-25.5861,Portugal
Papara,Papara,10.6167,-6.2500,Côte d’Ivoire
Schleiz,Schleiz,50.5833,11.8167,Germany
Kambūr,Kambur,10.1599,78.3264,India
Golakpur,Golakpur,25.1777,85.0728,India
Chiranellūr,Chiranellur,10.6344,76.1378,India
Cumberland Hill,Cumberland Hill,41.9736,-71.4605,United States
Greenville,Greenville,43.1797,-85.2534,United States
Ait Ikkou,Ait Ikkou,33.6690,-6.1376,Morocco
Neya,Neya,58.3000,43.8667,Russia
Maipú,Maipu,-36.8667,-57.8667,Argentina
Aināpur,Ainapur,16.4800,74.7800,India
Katahra,Katahra,26.2235,87.0643,India
Kanakpur,Kanakpur,24.4976,88.0361,India
Teolo,Teolo,45.3500,11.6667,Italy
Collingdale,Collingdale,39.9151,-75.2776,United States
West Perth,West Perth,43.4700,-81.2000,Canada
Ayapango,Ayapango,19.1264,-98.8028,Mexico
Yakakent,Yakakent,41.6222,35.5314,Turkey
Yelsk,Yelsk,51.8167,29.1500,Belarus
Ratanpur,Ratanpur,26.5091,85.1259,India
Kusterdingen,Kusterdingen,48.5312,9.1484,Germany
Mannamangalam,Mannamangalam,10.4944,76.3361,India
Muriyād,Muriyad,10.3667,76.2667,India
Ponta do Sol,Ponta do Sol,32.6806,-17.1042,Portugal
Tasso Fragoso,Tasso Fragoso,-8.4667,-45.7500,Brazil
Kéllé,Kelle,-0.0608,14.4878,Congo (Brazzaville)
Sorisole,Sorisole,45.7333,9.6667,Italy
Al Abraq,Al Abraq,32.7867,21.9978,Libya
Pullalacheruvu,Pullalacheruvu,16.1589,79.3986,India
Sirikonda,Sirikonda,17.1667,79.7000,India
Jogiāra,Jogiara,26.4083,85.7500,India
Gondauli,Gondauli,27.8300,77.8800,India
Viagrande,Viagrande,37.6167,15.1000,Italy
Rocas de Santo Domingo,Rocas de Santo Domingo,-33.6358,-71.6281,Chile
Striano,Striano,40.8167,14.5667,Italy
Yanchep,Yanchep,-31.5500,115.6340,Australia
González,Gonzalez,8.4000,-73.3333,Colombia
Woodmoor,Woodmoor,39.1063,-104.8456,United States
Collier,Collier,40.3991,-80.1322,United States
Japurá,Japura,-1.8261,-66.5989,Brazil
Le Thor,Le Thor,43.9300,4.9950,France
Kuvshinovo,Kuvshinovo,57.0333,34.1833,Russia
Achacachi,Achacachi,-16.0444,-68.6850,Bolivia
Ak’ordat,Ak'ordat,15.5500,37.8833,Eritrea
Vannikkonendal,Vannikkonendal,8.9959,77.6245,India
Reni,Reni,27.1610,76.7130,India
Pandino,Pandino,45.4000,9.5500,Italy
Bellheim,Bellheim,49.1981,8.2792,Germany
El Valle,El Valle,18.9764,-69.3792,Dominican Republic
Bellerive-sur-Allier,Bellerive-sur-Allier,46.1175,3.4044,France
Ilarionove,Ilarionove,48.4092,35.2753,Ukraine
Amtala,Amtala,26.1000,91.3900,India
Sulahpet,Sulahpet,17.4014,77.3472,India
East York,East York,39.9687,-76.6755,United States
Poteau,Poteau,35.0282,-94.6346,United States
Gilgit,Gilgit,35.9208,74.3083,Pakistan
Kilchberg,Kilchberg,47.3167,8.5500,Switzerland
Mandalavādi,Mandalavadi,12.6073,78.6055,India
Sakaddi,Sakaddi,25.5771,84.7554,India
Australia,Australia,22.4995,-81.1359,Cuba
Bersenbrück,Bersenbruck,52.5333,7.9167,Germany
Keora,Keora,25.4374,85.0726,India
Kadiyadda,Kadiyadda,16.8774,81.5149,India
Khetko,Khetko,23.7554,85.9122,India
Aït Ouaoumana,Ait Ouaoumana,32.7128,-5.8042,Morocco
Hlevakha,Hlevakha,50.2622,30.2894,Ukraine
Landquart,Landquart,46.9688,9.5503,Switzerland
Golbey,Golbey,48.1967,6.4381,France
Shankarpur,Shankarpur,26.1821,87.1552,India
Agadir Melloul,Agadir Melloul,30.2167,-7.8000,Morocco
Fontaine-lès-Dijon,Fontaine-les-Dijon,47.3433,5.0206,France
Malangām,Malangam,34.4383,74.5575,India
Aradeo,Aradeo,40.1333,18.1333,Italy
Moka,Moka,-20.2190,57.4960,Mauritius
Ban Pong Tao,Ban Pong Tao,18.8333,99.9500,Thailand
Jaimalpura,Jaimalpura,28.9619,75.9569,India
Karariyā,Karariya,26.5249,84.7910,India
Rhymney,Rhymney,51.7590,-3.2830,United Kingdom
Tirumalaippatti,Tirumalaippatti,11.3353,78.2194,India
Sewāri,Sewari,25.1000,73.2830,India
Kālkuni,Kalkuni,14.6000,74.8333,India
Duvvūru,Duvvuru,14.5507,79.8331,India
Nimmekal,Nimmekal,17.2372,79.6633,India
Casorate Primo,Casorate Primo,45.3167,9.0167,Italy
Zoeterwoude,Zoeterwoude,52.1333,4.5000,Netherlands
Şabanözü,Sabanozu,40.4825,33.2836,Turkey
Volkach,Volkach,49.8667,10.2167,Germany
Bansang,Bansang,13.4333,-14.6500,"Gambia, The"
Drazinda,Drazinda,31.7069,70.1352,Pakistan
Nellutla,Nellutla,17.7034,79.1956,India
Pallippatti,Pallippatti,11.8722,77.8970,India
Coffeyville,Coffeyville,37.0519,-95.6180,United States
Caturama,Caturama,-13.3167,-42.3000,Brazil
Madnūr,Madnur,18.5000,77.6333,India
Andalusia,Andalusia,31.3102,-86.4781,United States
Chak Habib,Chak Habib,25.7238,85.8789,India
Pā’īn Chāf,Pa'in Chaf,37.2294,50.2544,Iran
Highland Park,Highland Park,32.8311,-96.8012,United States
Naunhof,Naunhof,51.2778,12.5883,Germany
Dayton,Dayton,30.0315,-94.9158,United States
Smižany,Smizany,48.9556,20.5292,Slovakia
Ban Noen Kum Nueng,Ban Noen Kum Nueng,16.5500,100.4167,Thailand
Ban Muang Kham,Ban Muang Kham,19.5008,99.7466,Thailand
Vinjam,Vinjam,13.2544,79.2630,India
Psyzh,Psyzh,44.2333,42.0167,Russia
Sæby,Saeby,57.3294,10.5322,Denmark
Finestrat,Finestrat,38.5669,-0.2125,Spain
Timmapuram,Timmapuram,17.1036,81.0781,India
Madanāncheri,Madanancheri,12.7034,78.5991,India
Machadodorp,Machadodorp,-25.6667,30.2500,South Africa
El Realejo,El Realejo,12.5333,-87.1667,Nicaragua
Povarovo,Povarovo,56.0720,37.0706,Russia
Armazém,Armazem,-28.2619,-49.0178,Brazil
Ospina,Ospina,1.0581,-77.5664,Colombia
Steinheim am Albuch,Steinheim am Albuch,48.6922,10.0642,Germany
Seneca,Seneca,34.6818,-82.9600,United States
Potengi,Potengi,-7.0908,-40.0269,Brazil
Pedrinhas,Pedrinhas,-11.1919,-37.6739,Brazil
Urânia,Urania,-20.2458,-50.6428,Brazil
Sānwas,Sanwas,25.1795,85.7148,India
Moslem Ebn-e ‘Aqīl,Moslem Ebn-e `Aqil,32.0561,48.3056,Iran
Signal Mountain,Signal Mountain,35.1448,-85.3457,United States
Campbellton,Campbellton,48.0050,-66.6731,Canada
Al Buwayḑah,Al Buwaydah,33.4264,36.3208,Syria
Bīrpur,Birpur,32.6617,74.9518,India
Cortez,Cortez,37.3503,-108.5768,United States
San Juan de la Costa,San Juan de la Costa,-40.5167,-73.4000,Chile
Dobříš,Dobris,49.7811,14.1672,Czechia
Maysville,Maysville,38.6455,-83.7911,United States
Piriápolis,Piriapolis,-34.9000,-55.2833,Uruguay
Qızılhacılı,Qizilhacili,40.5808,46.8503,Azerbaijan
Heek,Heek,52.1167,7.0997,Germany
Cumnock,Cumnock,55.4529,-4.2638,United Kingdom
Ablu,Ablu,30.3391,74.7879,India
Tāmganj,Tamganj,26.2478,87.1569,India
Maria Enzersdorf,Maria Enzersdorf,48.1000,16.2833,Austria
Kressbronn am Bodensee,Kressbronn am Bodensee,47.5958,9.6000,Germany
Sanatoga,Sanatoga,40.2497,-75.5887,United States
Dardilly,Dardilly,45.8064,4.7536,France
Hamsāvaram,Hamsavaram,17.2938,82.4942,India
Tirano,Tirano,46.2164,10.1689,Italy
Kaï,Kai,10.9694,-5.6944,Mali
Côn Đảo,Con Dao,8.6931,106.5767,Vietnam
Memmelsdorf,Memmelsdorf,49.9328,10.9533,Germany
Gibsonville,Gibsonville,36.0993,-79.5415,United States
Hucclecote,Hucclecote,51.8500,-2.1800,United Kingdom
Montmeló,Montmelo,41.5547,2.2500,Spain
Mahāgaon,Mahagaon,17.5211,76.9150,India
Reyes,Reyes,-14.2958,-67.3353,Bolivia
Baía Formosa,Baia Formosa,-6.3689,-35.0078,Brazil
Neuenhof,Neuenhof,47.4500,8.3167,Switzerland
Satwār,Satwar,26.2163,84.5120,India
Rāmgarh,Ramgarh,25.2889,83.6535,India
Missaglia,Missaglia,45.7000,9.3333,Italy
Bouati Mahmoud,Bouati Mahmoud,36.5833,7.3333,Algeria
Sabáudia,Sabaudia,-23.3000,-51.5500,Brazil
Vert-Saint-Denis,Vert-Saint-Denis,48.5650,2.6147,France
Pleasant Hill,Pleasant Hill,38.8059,-94.2652,United States
Trujillo,Trujillo,39.4653,-5.8789,Spain
Jonnagiri,Jonnagiri,15.2303,77.5714,India
Chakla Waini,Chakla Waini,25.9081,85.6836,India
Kodavatipūdi,Kodavatipudi,17.4887,82.6046,India
Sekimachi,Sekimachi,33.0500,130.5333,Japan
Fort Valley,Fort Valley,32.5520,-83.8817,United States
Amarzgane,Amarzgane,31.0500,-7.2167,Morocco
Entrerríos,Entrerrios,6.5667,-75.5167,Colombia
Toppenish,Toppenish,46.3806,-120.3122,United States
Summit,Summit,47.1694,-122.3628,United States
Baciu,Baciu,46.7928,23.5250,Romania
Valasa,Valasa,14.1632,76.9469,India
Kukraun,Kukraun,25.7647,87.1847,India
Carbondale,Carbondale,41.5714,-75.5048,United States
Ḩīsh,Hish,35.5464,36.6431,Syria
Bāsmanpur,Basmanpur,26.6433,84.9789,India
Vadapalanji,Vadapalanji,9.9266,78.0096,India
Albinea,Albinea,44.6167,10.6000,Italy
Adigoppula,Adigoppula,16.4402,79.6235,India
Soresina,Soresina,45.3000,9.8500,Italy
Mahela,Mahela,-19.4833,48.4833,Madagascar
Takua Pa,Takua Pa,8.8658,98.3413,Thailand
São Sebastião do Curral,Sao Sebastiao do Curral,-20.2758,-45.0050,Brazil
Upper Makefield,Upper Makefield,40.2941,-74.9250,United States
Baramandougou,Baramandougou,13.6000,-4.6000,Mali
Yacimiento Río Turbio,Yacimiento Rio Turbio,-51.5333,-72.3000,Argentina
Rangvāsa,Rangvasa,22.6435,75.7886,India
Ban Si Don Chai,Ban Si Don Chai,20.1300,100.3614,Thailand
Oak Hills Place,Oak Hills Place,30.3690,-91.0887,United States
San Martín de Valdeiglesias,San Martin de Valdeiglesias,40.3640,-4.4010,Spain
Sarlat-la-Canéda,Sarlat-la-Caneda,44.8928,1.2153,France
Mānsong,Mansong,27.1628,88.5661,India
Takouta,Takouta,10.3000,1.2000,Benin
Hoyo de Manzanares,Hoyo de Manzanares,40.6333,-3.8833,Spain
Paramé,Parame,48.6603,-1.9792,France
Bārun,Barun,24.8602,84.2232,India
Sorala,Sorala,19.1297,84.7506,India
Jolfā,Jolfa,38.9386,45.6253,Iran
Porto Santo Stefano,Porto Santo Stefano,42.4353,11.1175,Italy
Mokhotlong,Mokhotlong,-29.2885,29.0656,Lesotho
Kampong Tunah Jambu,Kampong Tunah Jambu,4.9957,115.0019,Brunei
Boucau,Boucau,43.5244,-1.4853,France
Bolszewo,Bolszewo,54.6242,18.1753,Poland
Mühlhausen,Muhlhausen,49.2475,8.7239,Germany
Chécy,Checy,47.8942,2.0275,France
Bainbridge,Bainbridge,41.3855,-81.3478,United States
Ineu,Ineu,46.4258,21.8369,Romania
Hünenberg,Hunenberg,47.1833,8.4333,Switzerland
Mālipākar,Malipakar,25.3621,87.9144,India
Mousoulou,Mousoulou,7.3899,1.9367,Benin
San Miguel,San Miguel,-1.7000,-79.0333,Ecuador
Lusca,Lusca,53.5260,-6.1670,Ireland
Ala,Ala,45.7583,11.0056,Italy
Tagapul-an,Tagapul-an,12.0500,124.1500,Philippines
Pitman,Pitman,39.7335,-75.1306,United States
Soltsy,Soltsy,58.1333,30.3167,Russia
Rrëshen,Rreshen,41.7667,19.8833,Albania
Lovosice,Lovosice,50.5150,14.0511,Czechia
Iklod,Iklod,26.0222,77.3208,India
Dhobipet,Dhobipet,17.4716,78.0870,India
Alvorada,Alvorada,-12.4800,-49.1250,Brazil
Ranjal,Ranjal,18.7458,77.9483,India
Bernolákovo,Bernolakovo,48.2083,17.2917,Slovakia
Beni Hassane,Beni Hassane,35.5700,10.8200,Tunisia
Angor,Angor,37.4639,67.1500,Uzbekistan
Tausa,Tausa,5.1964,-73.8875,Colombia
Obernburg am Main,Obernburg am Main,49.8400,9.1414,Germany
Tillaivilāgam,Tillaivilagam,10.4127,79.5547,India
Clayton,Clayton,39.6627,-75.0782,United States
North Haledon,North Haledon,40.9628,-74.1844,United States
G‘ozg‘on,G`ozg`on,40.5944,65.4964,Uzbekistan
Dehri,Dehri,25.4252,83.8201,India
Taragi,Taragi,32.2667,130.9333,Japan
Veľké Kapušany,Vel'ke Kapusany,48.5503,22.0847,Slovakia
La Ferté-Bernard,La Ferte-Bernard,48.1875,0.6553,France
Dunavarsány,Dunavarsany,47.2781,19.0672,Hungary
Pittsgrove,Pittsgrove,39.5404,-75.1291,United States
London Grove,London Grove,39.8327,-75.8155,United States
Ulstein,Ulstein,62.3564,5.8539,Norway
Cristuru Secuiesc,Cristuru Secuiesc,46.2917,25.0353,Romania
Rouvroy,Rouvroy,50.3942,2.9044,France
Penugolanu,Penugolanu,16.9771,80.4369,India
Vanduvāncheri,Vanduvancheri,10.4292,79.6498,India
San Ignacio,San Ignacio,14.6667,-87.0333,Honduras
Madhuban,Madhuban,25.8838,86.8176,India
Bommayapālaiyam,Bommayapalaiyam,11.9922,79.8499,India
Uta,Uta,39.2883,8.9576,Italy
Santa María Xadani,Santa Maria Xadani,16.3667,-95.0167,Mexico
Gopālpur,Gopalpur,19.2586,84.9052,India
Maisaram,Maisaram,17.1329,78.4367,India
Ballenstedt,Ballenstedt,51.7200,11.2375,Germany
Gudibanda,Gudibanda,13.6700,77.7000,India
Baikunthapur,Baikunthapur,22.9808,88.2058,India
Ntossoni,Ntossoni,12.5311,-5.7714,Mali
Strijen,Strijen,51.7500,4.5500,Netherlands
Haţeg,Hateg,45.6075,22.9500,Romania
Lichtervelde,Lichtervelde,51.0333,3.1333,Belgium
Entraigues-sur-la-Sorgue,Entraigues-sur-la-Sorgue,44.0036,4.9272,France
Puraini,Puraini,26.0607,87.0331,India
Chīchkah,Chichkah,37.0706,69.2983,Afghanistan
Abcoude,Abcoude,52.2700,4.9700,Netherlands
Gudivāda,Gudivada,17.3974,82.7908,India
Rautara,Rautara,25.6630,87.5378,India
Engerwitzdorf,Engerwitzdorf,48.3397,14.4256,Austria
Lontra,Lontra,-15.9028,-44.3050,Brazil
Quéven,Queven,47.7894,-3.4139,France
Jeannette,Jeannette,40.3277,-79.6139,United States
Bridgewater,Bridgewater,44.3700,-64.5200,Canada
Kukrahill,Kukrahill,12.2500,-83.7500,Nicaragua
Falla,Falla,22.1704,-78.7872,Cuba
Nagykovácsi,Nagykovacsi,47.5800,18.8800,Hungary
Miyār,Miyar,13.1945,75.0484,India
Hassi Berkane,Hassi Berkane,34.8333,-2.8667,Morocco
Kryzhopil,Kryzhopil,48.3842,28.8625,Ukraine
Brimington,Brimington,53.2580,-1.3905,United Kingdom
Varatanapalli,Varatanapalli,12.5828,78.3020,India
Gholia Kalān,Gholia Kalan,30.6726,75.1800,India
Porcari,Porcari,43.8333,10.6167,Italy
Treze Tílias,Treze Tilias,-27.0019,-51.4058,Brazil
El Outaya,El Outaya,35.0333,5.6000,Algeria
Karis,Karis,60.0708,23.6625,Finland
Khānāpur,Khanapur,17.9004,79.9277,India
Glencoe,Glencoe,42.1347,-87.7641,United States
Belozërsk,Belozersk,60.0333,37.7667,Russia
Tlagasana,Tlagasana,-7.1786,109.5057,Indonesia
Soeda,Soeda,33.5719,130.8539,Japan
Toulou,Toulou,14.1688,5.1990,Niger
Sowān,Sowan,25.5540,84.2334,India
Madhubani,Madhubani,26.3272,87.0160,India
La Loggia,La Loggia,44.9667,7.6667,Italy
Ban Sai Yoi,Ban Sai Yoi,16.4167,100.6000,Thailand
Koekelare,Koekelare,51.0833,2.9667,Belgium
Dharāwat,Dharawat,25.0592,85.0420,India
Schuylkill,Schuylkill,40.1086,-75.4982,United States
Cofimvaba,Cofimvaba,-32.0025,27.5806,South Africa
Lienen,Lienen,52.1461,7.9739,Germany
Costa Volpino,Costa Volpino,45.8306,10.0992,Italy
Sodankylä,Sodankyla,67.4167,26.5833,Finland
Essey-lès-Nancy,Essey-les-Nancy,48.7067,6.2231,France
Belsh,Belsh,40.9833,19.8833,Albania
Chahana,Chahana,36.6794,5.9572,Algeria
Garsekurti,Garsekurti,18.5083,78.9774,India
Bhāsaula Dānāpur,Bhasaula Danapur,25.5509,85.0308,India
Boonton,Boonton,40.9047,-74.4048,United States
Saidia,Saidia,35.0850,-2.2392,Morocco
Cherry Hinton,Cherry Hinton,52.1849,0.1760,United Kingdom
Annan,Annan,54.9830,-3.2660,United Kingdom
Nueva Ocotepeque,Nueva Ocotepeque,14.4333,-89.1833,Honduras
Kampel,Kampel,22.6167,76.0500,India
Waldenbuch,Waldenbuch,48.6372,9.1317,Germany
Bachchannapet,Bachchannapet,17.7883,79.0349,India
Yelandūr,Yelandur,12.0700,77.0300,India
Kūnimedu,Kunimedu,12.0885,79.8940,India
Moe,Moe,-38.1722,146.2678,Australia
Garching an der Alz,Garching an der Alz,48.1167,12.5833,Germany
La Mujer,La Mujer,36.7522,-2.6839,Spain
Bundehra,Bundehra,25.3776,86.7376,India
Barth,Barth,54.3667,12.7167,Germany
Monforte del Cid,Monforte del Cid,38.3833,-0.7167,Spain
Cinderford,Cinderford,51.8225,-2.4989,United Kingdom
Greenville,Greenville,41.8820,-71.5549,United States
Cowley,Cowley,51.5280,-0.4810,United Kingdom
Adiyakkamangalam,Adiyakkamangalam,10.7626,79.6775,India
Komījān,Komijan,34.7181,49.3250,Iran
Clanton,Clanton,32.8444,-86.6233,United States
Néa Michanióna,Nea Michaniona,40.4644,22.8606,Greece
Deodora,Deodora,22.6149,80.3616,India
Bath,Bath,43.9346,-69.8346,United States
Alíartos,Aliartos,38.3717,23.1050,Greece
Somarasampettai,Somarasampettai,10.8125,78.6342,India
Kusumbe,Kusumbe,20.9167,74.6500,India
Mahopac,Mahopac,41.3688,-73.7414,United States
Tiqqi,Tiqqi,29.8667,-9.0667,Morocco
Pereiras,Pereiras,-23.0761,-47.9758,Brazil
Efringen-Kirchen,Efringen-Kirchen,47.6556,7.5658,Germany
Poisy,Poisy,45.9216,6.0622,France
Gessate,Gessate,45.5500,9.4333,Italy
Meadow Lakes,Meadow Lakes,61.6380,-149.6080,United States
Amberomanga,Amberomanga,-19.2500,46.6167,Madagascar
Brevik,Brevik,59.3500,18.2000,Sweden
Luzzi,Luzzi,39.4500,16.2833,Italy
Presque Isle,Presque Isle,46.6868,-67.9874,United States
Paratdiha,Paratdiha,24.1638,86.3070,India
Bee Cave,Bee Cave,30.3084,-97.9629,United States
Coaldale,Coaldale,49.7333,-112.6167,Canada
Muturkha,Muturkha,24.1044,86.2855,India
Gorodoviki,Gorodoviki,46.1353,41.9656,Russia
Minyar,Minyar,55.0667,57.5500,Russia
Cunupia,Cunupia,10.5500,-61.3667,Trinidad and Tobago
Vicentinópolis,Vicentinopolis,-17.7350,-49.8058,Brazil
Kirrāyach,Kirrayach,26.6322,78.3423,India
Chartiers,Chartiers,40.2505,-80.2495,United States
Taşkent,Taskent,36.9233,32.4889,Turkey
Hirni,Hirni,25.8323,86.2806,India
Chinna Mupparam,Chinna Mupparam,17.6319,79.8411,India
Boukhralfa,Boukhralfa,36.6144,5.0872,Algeria
Srīrāmapuram,Sriramapuram,16.1800,80.2900,India
Hardiya,Hardiya,25.5301,84.4961,India
Aragona,Aragona,37.4019,13.6183,Italy
Pizzo,Pizzo,38.7333,16.1667,Italy
Großenlüder,Grossenluder,50.5833,9.5333,Germany
Amtala,Amtala,22.3669,88.2777,India
Īdupugallu,Idupugallu,16.4609,80.7543,India
Monmouth,Monmouth,40.9140,-90.6425,United States
Spring Valley Lake,Spring Valley Lake,34.4987,-117.2683,United States
Bertrix,Bertrix,49.8542,5.2533,Belgium
Rāmpatti,Rampatti,26.3333,86.1500,India
Vidapanakallu,Vidapanakallu,15.0667,77.1833,India
Āshtīān,Ashtian,34.5222,50.0069,Iran
Wesley Chapel,Wesley Chapel,34.9985,-80.6903,United States
Marrupa,Marrupa,-13.1833,37.5000,Mozambique
Zapatoca,Zapatoca,6.8167,-73.2667,Colombia
Abirāmam,Abiramam,9.4423,78.4399,India
Ōtaki,Otaki,35.2852,140.2454,Japan
Perry Heights,Perry Heights,40.7977,-81.4680,United States
Mascoutah,Mascoutah,38.5192,-89.8045,United States
Borgentreich,Borgentreich,51.5667,9.2500,Germany
Cockermouth,Cockermouth,54.6613,-3.3620,United Kingdom
Borgo a Buggiano,Borgo a Buggiano,43.8833,10.7333,Italy
Galela,Galela,1.8236,127.8431,Indonesia
Zūlakallu,Zulakallu,16.4442,79.7874,India
Pukkulam,Pukkulam,9.2770,78.9938,India
Kibaya,Kibaya,-5.3014,36.5825,Tanzania
Fully,Fully,46.1333,7.1167,Switzerland
Pa Mok,Pa Mok,14.4921,100.4448,Thailand
Ottobeuren,Ottobeuren,47.9414,10.2994,Germany
Saint-Paul-Trois-Châteaux,Saint-Paul-Trois-Chateaux,44.3497,4.7690,France
Rāni Sāwargaon,Rani Sawargaon,18.9655,76.7493,India
San Pedro de Coche,San Pedro de Coche,10.7772,-63.9311,Venezuela
Riacho dos Machados,Riacho dos Machados,-16.0033,-43.0433,Brazil
Hombrechtikon,Hombrechtikon,47.2500,8.7667,Switzerland
Pacuarito,Pacuarito,10.1093,-83.4091,Costa Rica
Vohburg an der Donau,Vohburg an der Donau,48.7667,11.6167,Germany
Aulnoye-Aymeries,Aulnoye-Aymeries,50.2050,3.8364,France
Crest,Crest,44.7292,5.0228,France
Hiramandalam,Hiramandalam,18.6708,83.9505,India
Windsor,Windsor,43.2405,-89.2948,United States
Mariinskiy Posad,Mariinskiy Posad,56.1000,47.7167,Russia
Dāmal,Damal,12.8860,79.5922,India
Būdamangalam,Budamangalam,12.3792,79.2308,India
Stony Brook University,Stony Brook University,40.9098,-73.1217,United States
Natividade,Natividade,-11.7097,-47.7233,Brazil
Lachen,Lachen,47.1833,8.8500,Switzerland
Angichettippālaiyam,Angichettippalaiyam,11.7742,79.5255,India
Brighton,Brighton,40.7023,-80.3677,United States
Habo,Habo,57.9167,14.0667,Sweden
Daping,Daping,24.6501,112.1693,China
Banak,Banak,27.8722,52.0289,Iran
San Juan Ixcaquixtla,San Juan Ixcaquixtla,18.4500,-97.8167,Mexico
Lenox,Lenox,43.1113,-75.7582,United States
Pasivedalajimma,Pasivedalajimma,16.9952,81.7000,India
Sremski Karlovci,Sremski Karlovci,45.2000,19.9333,Serbia
Tilvalli,Tilvalli,14.6268,75.2310,India
Buenavista,Buenavista,9.3333,-74.3000,Colombia
Sant’Angelo in Lizzola,Sant'Angelo in Lizzola,43.8333,12.8000,Italy
Mozzate,Mozzate,45.6833,8.9500,Italy
Coccaglio,Coccaglio,45.5667,9.9833,Italy
Shopokov,Shopokov,42.8400,74.3100,Kyrgyzstan
Bouhlou,Bouhlou,34.1333,-4.4000,Morocco
Afumaţi,Afumati,44.5250,26.2522,Romania
Sānrha,Sanrha,25.7979,84.7504,India
Castagneto Carducci,Castagneto Carducci,43.1667,10.6000,Italy
Civitella in Val di Chiana,Civitella in Val di Chiana,43.4167,11.7167,Italy
Summit View,Summit View,47.1343,-122.3467,United States
Marlborough,Marlborough,41.6337,-73.9904,United States
Rudewa,Rudewa,-10.1008,34.6836,Tanzania
Sonsbeck,Sonsbeck,51.6089,6.3769,Germany
Roccastrada,Roccastrada,43.0000,11.1667,Italy
Wervershoof,Wervershoof,52.7300,5.1700,Netherlands
Tanudan,Tanudan,17.2814,121.2303,Philippines
Stary Sącz,Stary Sacz,49.5625,20.6364,Poland
Lamarão,Lamarao,-11.7828,-38.9000,Brazil
Jabera,Jabera,23.5582,79.6780,India
Ranod,Ranod,25.0748,77.8761,India
Franklin,Franklin,43.4499,-71.6691,United States
Leopoldo de Bulhões,Leopoldo de Bulhoes,-16.6247,-48.7439,Brazil
Kanavāypudūr,Kanavaypudur,11.9282,78.1832,India
Rahta,Rahta,25.9213,86.9734,India
Pararia,Pararia,26.3400,87.5896,India
Höshööt,Hoshoot,48.9408,89.1383,Mongolia
Koror,Koror,7.3419,134.4792,Palau
Uzundere,Uzundere,40.5364,41.5483,Turkey
Biederitz,Biederitz,52.1608,11.7178,Germany
Notre-Dame-de-Gravenchon,Notre-Dame-de-Gravenchon,49.4900,0.5719,France
Murillo,Murillo,26.2642,-98.1233,United States
Porkhov,Porkhov,57.7833,29.5667,Russia
Teranikallu,Teranikallu,15.6392,77.5303,India
Dhanauli,Dhanauli,26.0026,86.0251,India
Nam Som,Nam Som,17.7694,102.1435,Thailand
Río Jiménez,Rio Jimenez,10.2556,-83.5629,Costa Rica
Wingles,Wingles,50.4947,2.8561,France
Pullānvidudi,Pullanvidudi,10.3590,79.0880,India
Vadakādu,Vadakadu,10.3418,79.0609,India
Hoquiam,Hoquiam,46.9863,-123.9022,United States
Corona de Tucson,Corona de Tucson,31.9503,-110.7835,United States
Comendador Levy Gasparian,Comendador Levy Gasparian,-22.0289,-43.2050,Brazil
Périgny,Perigny,46.1533,-1.0953,France
Saint-Jean-de-Monts,Saint-Jean-de-Monts,46.7936,-2.0587,France
Hakka,Hakka,25.9163,87.6474,India
Pedda Nindrakolanu,Pedda Nindrakolanu,16.7342,81.3941,India
Parabita,Parabita,40.0500,18.1333,Italy
Doornkop,Doornkop,-26.2328,27.7833,South Africa
Lichana,Lichana,34.7247,5.4325,Algeria
Rudravaram,Rudravaram,15.2660,78.6280,India
Hollymead,Hollymead,38.1266,-78.4386,United States
Krompachy,Krompachy,48.9139,20.8739,Slovakia
Sanjāt,Sanjat,25.6046,86.0199,India
Jackson,Jackson,39.9057,-76.8796,United States
